Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
5:32pm,7 Spotted Hyenas stationary,"""Baby drinking from mom. Other baby a little too curious about cars and tried climbing underneath"" H3, 2km S of Afsaal Near Malelane",5/5,TWF,"Nov 30, 2023 · 4:40 AM UTC",Nov 30
5:02am,2 Lion sleeping right next to the road,"H3, 2.2km N of S114 Near Malelane",5/5,TWF,"Nov 30, 2023 · 4:36 AM UTC",Nov 30
5:53pm,1 Leopard Tortoise on the move,"""He drank some water in a puddle in the road."" S42, at the Lake Panic Hide Near Skukuza",5/5,Jacobs_Family,"Nov 29, 2023 · 3:59 PM UTC",Nov 29
5:29pm,1 Spotted Hyena crossed road,"S3, 1.8km from H11 Near Paul Kruger Gate",5/5,HHg,"Nov 29, 2023 · 3:38 PM UTC",Nov 29
4:42pm,2 Lion crossed road,"""Now stationary. They are 200m away from the other 2 male Lions."" H4-1, 3.5km E of H1-2 Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 3:29 PM UTC",Nov 29
5:10pm,Pride of Lion on the move,"""Update: They moved to the road."" S28, 3.5km from H4-2, S entrance Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 3:22 PM UTC",Nov 29
5:05pm,Pride of Lion stationary,"S28, 3.5km from H4-2, S entrance Near Crocodile Bridge",5/5,Marie and Hendrik,"Nov 29, 2023 · 3:16 PM UTC",Nov 29
5:00pm,1 Leopard Tortoise crossed road,"H4-2, 100m from S25 Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 3:08 PM UTC",Nov 29
4:44pm,1 Black backed Jackal on the move,"H4-2, 500m N of S25 Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 3:08 PM UTC",Nov 29
3:49pm,1 Bird in a tree,"""ID??"" S28, 3km from H4-2, S entrance Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 2:43 PM UTC",Nov 29
4:27pm,2 Lion on the move,"""Males moving from bust to bush."" S1, 2km W of the Nyamundwa Dam Near Phabeni",4/5,NDC,"Nov 29, 2023 · 2:43 PM UTC",Nov 29
11:50am,50 plus Elephant drinking,"H1-2, at the Mantimahle dam Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 2:33 PM UTC",Nov 29
7:17am,1 Giraffe drinking,"S21, at the Mthomane pan Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 2:33 PM UTC",Nov 29
3:35pm,1 Leopard on the move,"H11, 700m W of H1-1 Near Skukuza",2/5,Ossendryver_Family,"Nov 29, 2023 · 2:33 PM UTC",Nov 29
3:59pm,Pride of Lion stationary,"S28, about 3.5km from H4-2, S entrance Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 2:12 PM UTC",Nov 29
3:04pm,1 Leopard on the move,"H1-3, about 1km N of H7 Near Satara",5/5,Mare,"Nov 29, 2023 · 1:52 PM UTC",Nov 29
2:12pm,2 Lion stationary,"""One with a very sore eye"" S1, 1.2km W of the Nyamundwa Dam Near Phabeni",5/5,HHG,"Nov 29, 2023 · 12:53 PM UTC",Nov 29
1:30pm,3 Sable Antelope stationary,"""Lying on the north side."" H1-1, past the Napi Boulders, W entrance Near Pretoriuskop",5/5,Marietta and Howard,"Nov 29, 2023 · 12:48 PM UTC",Nov 29
10:42am,Herd of Elephant stationary,"""A big elephant roadblock. Lots of elephants on the left and right-hand side."" H4-1, 4.1km N of S79, N entrance Near Lower Sabie",5/5,Rose,"Nov 29, 2023 · 12:48 PM UTC",Nov 29
9:25am,1 Leopard stationary,"""Lying down next to the road on the right-hand side. Walking over the road. Visibility was 5/5 now it's 0/5."" H4-1, just after the new detour about 7km N of Lower Sabie",5/5,Rose,"Nov 29, 2023 · 12:48 PM UTC",Nov 29
4:45am,3 Leopard stationary,"""What a sighting!"" S1, 2.6km from H11 Near Paul Kruger Gate",5/5,Britta and Bastian,"Nov 29, 2023 · 11:54 AM UTC",Nov 29
8:43am,1 Leopard on the move with kill,"H11, Near the Staff village bridge. Near Skukuza",5/5,Tinged by@n.m_wildlifephotography,"Nov 29, 2023 · 11:47 AM UTC",Nov 29
4:45am,3 Leopard stationary,"""Leopard with cubs."" S1, near Paul Kruger Gate area",5/5,Nachi,"Nov 29, 2023 · 11:47 AM UTC",Nov 29
12:20pm,5 White backed Vultures stationary,"""3 Lappet-faced Vultures and 1 Spotted Hyena were also in the water."" H1-4, at the Ngotso North waterhole Near Satara",5/5,Renata - Kedibone Safaris,"Nov 29, 2023 · 11:40 AM UTC",Nov 29
8:50am,4 Sable Antelope stationary,"H1-2, 1.2km E of Orpen Koppies Near Skukuza",5/5,Renata - Kedibone Safaris,"Nov 29, 2023 · 11:40 AM UTC",Nov 29
10:30am,2 Lion stationary,"""Males sleeping under the trees on the eastern side."" H1-3, 80m S of S86, S entrance Near Tshokwane",5/5,Renata - Kedibone Safaris,"Nov 29, 2023 · 11:40 AM UTC",Nov 29
9:55am,1 Lion hunting,"""A male chasing Buffalo in the riverbed. The Lion came back after missing the calf and was chased by buffalo. Now lying under a tree now (10:10am)."" H1-3, 3.4km N of Tshokwane Picnic Spot",5/5,Renata - Kedibone Safaris,"Nov 29, 2023 · 11:26 AM UTC",Nov 29
8:15am,1 Leopard in a tree,"""On the southern side, jumped down and lost visual. It's still somewhere."" H1-2, at the Mutlumuvu River Bridge Near Skukuza",0/5,Renata - Kedibone Safaris,"Nov 29, 2023 · 11:26 AM UTC",Nov 29
8:00am,1 Lion stationary,"""Male in the riverbed."" H1-2, 3.2km W of the Mutlumuvu River Bridge Near Skukuza",5/5,Renata - Kedibone Safaris,"Nov 29, 2023 · 11:26 AM UTC",Nov 29
7:34am,20 plus Elephant feeding,"H4-1, 5.7km E of H12 Near Skukuza",5/5,Mednor,"Nov 29, 2023 · 11:00 AM UTC",Nov 29
9:42am,100 plus Buffalo crossed road,"""Going into the river."" H1-3, 1.8km N of S35 Near Tshokwane",5/5,stefdeyou,"Nov 29, 2023 · 11:00 AM UTC",Nov 29
8:28am,7 Wild Dog playing,"""In the river."" H10, 1.5km S of S32 Near Tshokwane",5/5,stefdeyou,"Nov 29, 2023 · 11:00 AM UTC",Nov 29
12:23pm,2 Lion stationary,"""Elephants chased the two females from the tree. Now under a bush."" H10, 5km from H4-2 Near Lower Sabie",3/5,stefdeyou,"Nov 29, 2023 · 11:00 AM UTC",Nov 29
12:31pm,2 Lion stationary,"""Literally next to the road on a small lollipop."" H4-1, just E of Bravo Loop,W entrance Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 11:00 AM UTC",Nov 29
12:15pm,2 Lion stationary,"""Under the tree on the riverside of the little viewpoint, 1m from the road. Beautiful lazy males lying in the shade. Visibility is 5/5 when you get to them."" H4-1, 9.4km W of H12 bridge Near Skukuza",5/5,SusiedB,"Nov 29, 2023 · 10:46 AM UTC",Nov 29
11:00am,2 Lion stationary,"""Lioness lying down 1m from the road. There is a big male on the northern side of the road in the bushes. We thought it would come over to her (it might still)."" H4-1, 2.7km W of S79, W entrance Near Lower Sabie",5/5,SusiedB,"Nov 29, 2023 · 10:45 AM UTC",Nov 29
10:20am,1 Lion on the move,"""Lioness on the south side of the road. She went down just now so visibility is restricted to specific points on the road."" H4-1, 4.7km W of H10 Near Lower Sabie",5/5,SusiedB,"Nov 29, 2023 · 10:45 AM UTC",Nov 29
10:55am,1 Lion stationary,"H1-2, 2.2km E of S83, W entrance Near Skukuza",2/5,Ossendryver_Family,"Nov 29, 2023 · 10:32 AM UTC",Nov 29
11:19am,1 Lion on the move,"""Was on the road then later moved."" S36, 1.2km from H1-2 Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 10:32 AM UTC",Nov 29
6:30am,1 Leopard stationary,"""On a rock. What a sighting! Spotted it 30 minutes later again with the Ossendryver family."" S21, 800m from S114 Near Skukuza",5/5,JCWildlife,"Nov 29, 2023 · 10:13 AM UTC",Nov 29
11:22am,7 Buffalo stationary,"""The buffaloes were cooling off in the water with hippos close to them and elephants in the background."" At the Nyamundwa Dam, 0ff S1 Near Phabeni",4/5,WildlifeM,"Nov 29, 2023 · 10:05 AM UTC",Nov 29
9:30am,Herd of Buffalo grazing,"""Large herd on the east side."" S28, 5km from H4-2, S entrance Near Crocodile Bridge",4/5,G and T,"Nov 29, 2023 · 9:51 AM UTC",Nov 29
9:20am,2 Lion on the move,"""The mating pair on the northern side of the road, moved off again heading west."" S1, 800m W of Nyamundwa Dam Near Phabeni",5/5,Marietta and Howard,"Nov 29, 2023 · 8:03 AM UTC",Nov 29
8:30am,1 Leopard crossed road,"""Crossed right next to us. Was a very relaxed leopard. Awesome to share the sighting with Jacques."" S21, 1km from S114 Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 6:57 AM UTC",Nov 29
7:08am,2 Lion mating,"S1, at the Nyamundwa Dam Near Phabeni",5/5,Cil,"Nov 29, 2023 · 6:48 AM UTC",Nov 29
6:00am,Pack of Wild Dog stationary,"Bravo Loop, off H4-1 Near Skukuza",5/5,Lucky,"Nov 29, 2023 · 6:48 AM UTC",Nov 29
5:40am,10 Wild Dogs on the move,"""Followed from S65 to Transport Dam."" S65, at the H1-1 junction Near Skukuza",5/5,Britta and Bastian,"Nov 29, 2023 · 6:39 AM UTC",Nov 29
6:47am,1 Leopard stationary,"S21, 950m from S114 Near Skukuza",4/5,Ossendryver_Family,"Nov 29, 2023 · 6:39 AM UTC",Nov 29
7:24am,1 Leopard Tortoise crossed road,"""Walking next to the road."" S1, 350m E of S65 Near Skukuza",5/5,WildlifeM,"Nov 29, 2023 · 6:26 AM UTC",Nov 29
7:25am,2 plus Lion stationary,"""Relaxing."" S1, 300m W of the Nyamundwa Dam Near Phabeni",5/5,LoveWildAnimals,"Nov 29, 2023 · 6:26 AM UTC",Nov 29
7:58am,1 Leopard hunting,"""Update: The leopard is still there. Visibility varies."" H11, 150m from Paul Kruger Gate",5/5,Nachi,"Nov 29, 2023 · 6:16 AM UTC",Nov 29
5:45am,1 Leopard on the move,"""Walking on the road. Now it has disappeared into the bush. Visibility was 5/5, now it's 0/5."" H4-2, 17.5km from Lower Sabie",5/5,Laura,"Nov 29, 2023 · 6:16 AM UTC",Nov 29
5:41am,1 Leopard stationary,"H11, at the N'waswitshaka River Bridge Near Skukuza",4/5,James,"Nov 29, 2023 · 6:13 AM UTC",Nov 29
6:50am,1 Spotted Hyena stationary,"""Hyena at a den under the road. Mom is lying about 2m to the right and back of the den."" S1, 1.4km E of S4 Near Skukuza",4/5,Susiedb,"Nov 29, 2023 · 5:50 AM UTC",Nov 29
7:20am,2 Spotted Hyena stationary,"""In a drainage on the east side."" H4-2, 900m N of S28, S entrance Near Crocodile Bridge",3/5,Kerry - Kruger Pride Safaris,"Nov 29, 2023 · 5:40 AM UTC",Nov 29
6:30am,1 Lion stationary,"""A young male with a collar. He was lying down and then moved into the riverbed on the southern side in the grass."" H14, at the Ngobeni short loop Near Phalaborwa",4/5,Alberto - Matimba Lodge,"Nov 29, 2023 · 5:40 AM UTC",Nov 29
6:53am,1 Cheetah stationary,"""Distant visual on the northern side."" S28, 800m from H4-2, S entrance Near Crocodile Bridge",3/5,Kerry - Kruger Pride Safaris,"Nov 29, 2023 · 5:40 AM UTC",Nov 29
5:28am,1 Leopard on the move,"""It was relaxed for 20 minutes and later walked to the other side and then disappeared into the bushes."" H11, at the N'waswitshaka River Bridge Near Skukuza",5/5,LoveWildAnimals,"Nov 29, 2023 · 5:05 AM UTC",Nov 29
6:17am,3 Spotted Hyena stationary,"H3, 1.3km S of Afsaal Near Malelane",5/5,Ryanb1508,"Nov 29, 2023 · 5:01 AM UTC",Nov 29
5:34am,1 Spotted Hyena crossed road,"S65, 2.8km from S1 Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 5:01 AM UTC",Nov 29
5:15am,2 African Civet on the move,"""Chasing each other."" S1, 2.6km from H11 Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 5:00 AM UTC",Nov 29
4:36pm,3 Wild Dog stationary,"""They occasionally look up and stand for a few minutes then visibility is 5/5."" H4-1, 600m from H12 towards Lower Sabie Near Skukuza",3/5,Rose,"Nov 28, 2023 · 4:05 PM UTC",Nov 28
5:51pm,1 Leopard hunting,"S1, 2km E of S4 Near Skukuza",5/5,Nachi and Ossendryver_Family,"Nov 28, 2023 · 4:05 PM UTC",Nov 28
5:27pm,2 Cheetah stationary,"""They getting active."" S1, 4.8km W of S4 Near Phabeni",5/5,Ossendryver_Family,"Nov 28, 2023 · 3:39 PM UTC",Nov 28
5:00pm,Herd of Buffalo stationary,"""A large herd. One had a tag and a brand mark S75."" S26, 1.4km S of S108 Near Crocodile Bridge",5/5,G and T,"Nov 28, 2023 · 3:35 PM UTC",Nov 28
5:23pm,1 Buffalo stationary,"S1, 2km E of the Mashukele River Bridge Near Phabeni",5/5,Nachi,"Nov 28, 2023 · 3:35 PM UTC",Nov 28
3:33pm,2 Lion crossed road,"""Males, on the northern side of the road."" S48, 40m from H1-6, S entrance Near Letaba",5/5,Klaas,"Nov 28, 2023 · 3:07 PM UTC",Nov 28
5:00pm,1 Leopard stationary,"H1-2, at the Mutlumuvi river bridge Near Skukuza",5/5,James,"Nov 28, 2023 · 3:05 PM UTC",Nov 28
10:45am,2 Lion stationary,"""Males."" S147, 500m from H1-4 Near Olifants",5/5,Dolph sk,"Nov 28, 2023 · 2:39 PM UTC",Nov 28
4:03pm,2 Cheetah stationary,"""40m to the south of the road, under a tree."" S1, 4.9km W of S4 Near Phabeni",1/5,Jezbods,"Nov 28, 2023 · 2:35 PM UTC",Nov 28
3:40pm,2 Cheetah stationary,"S1, 4.9km W of S4 Near Phabeni",4/5,Ossendryver_Family,"Nov 28, 2023 · 2:04 PM UTC",Nov 28
3:15pm,Herd of Buffalo stationary,"H4-1, 5.2km from H1-2 Near Skukuza",5/5,Nachi,"Nov 28, 2023 · 1:56 PM UTC",Nov 28
3:00pm,3 Wild Dog on the move,"""They were stationary and then they got up and ran to the river. Lost Visual."" S76, 450m from H4-1, E entrance Near Skukuza",0/5,Nachi,"Nov 28, 2023 · 1:56 PM UTC",Nov 28
3:28pm,3 Lion crossed road,"""They are now lying in the riverbed. Only one is visible, 20m in."" H4-1, 3.4km from H1-2 Near Skukuza",5/5,Nachi,"Nov 28, 2023 · 1:56 PM UTC",Nov 28
1:35pm,1 Cheetah stationary,"""The cheetah was on a kill. Vultures came and chased it away. It moved from the East to the West side of the road. Now it is stationary under the shade."" H1-3, 500m N of Tshokwane",5/5,Abdullah Cajee - Bajee Squad/DLS Safaris,"Nov 28, 2023 · 1:20 PM UTC",Nov 28
2:16pm,1 plus Lion stationary,"""They were in the bush. Hiding in the shadows"" H4-1, 3.2km E of H1-2 Near Skukuza",1/5,Mednor,"Nov 28, 2023 · 12:51 PM UTC",Nov 28
1:33pm,10 Zebra feeding,"S1, 650m W of S65 Near Skukuza",5/5,Mednor,"Nov 28, 2023 · 11:55 AM UTC",Nov 28
1:25pm,8 Kudu on the move,"""They crossed the road."" S1, 1.9km W of S65 Near Skukuza",5/5,Mednor,"Nov 28, 2023 · 11:55 AM UTC",Nov 28
12:47pm,4 Hippopotamus stationary,"""In the water. Hard to see how many they were."" At the Nyamundwa Dam, off S1 Near Phabeni",4/5,Mednor,"Nov 28, 2023 · 11:10 AM UTC",Nov 28
10:10am,50 plus Elephant feeding,"""They were also playing in the water."" H1-3, 700m S of S125 Near Satara",5/5,WildlifeM,"Nov 28, 2023 · 11:03 AM UTC",Nov 28
9:21am,1 Leopard in a tree,"""He was just chilling."" H1-3, 4.6km S of the Mazithi Dam Near Tshokwane",3/5,WildlifeM,"Nov 28, 2023 · 10:58 AM UTC",Nov 28
9:16am,1 Lion sleeping,"""Underneath a tree next to the road."" H1-3, 1.4km N of S35 Near Tshokwane",5/5,WildlifeM,"Nov 28, 2023 · 10:58 AM UTC",Nov 28
9:49am,4 Lion crossed road,"""So lucky. Arrived as they all were in the road. They crossed to the west and disappeared"" S114, 850m N of S112 Near Skukuza",5/5,Ossendryver_Family,"Nov 28, 2023 · 10:24 AM UTC",Nov 28
10:00am,3 Cheetah sleeping,"""Males. We stayed with them for half an hour."" S28, 3.3km S of S137 Near Crocodile Bridge",5/5,G and T,"Nov 28, 2023 · 9:57 AM UTC",Nov 28
10:48am,13 Lion stationary,"""A pile of lions all sleeping under a little bush. Difficult to get an accurate count."" S28, 3km N of S137 Near Lower Sabie",5/5,G and T,"Nov 28, 2023 · 9:57 AM UTC",Nov 28
10:30am,12 Lion stationary,"""Next to the road."" S28, 2.5km from H4-2, N entrance Near Lower Sabie",5/5,Rudi,"Nov 28, 2023 · 9:57 AM UTC",Nov 28
10:50am,4 Blue Wildebeest feeding,"H4-2, 900m S of H5 Near Crocodile Bridge",5/5,stefdeyou,"Nov 28, 2023 · 9:17 AM UTC",Nov 28
8:32am,2 Elephant feeding,"""Chilling in the shade while feeding on leaves."" H1-2, 150m S of Leeupan Near Skukuza",5/5,WildlifeM,"Nov 28, 2023 · 9:17 AM UTC",Nov 28
10:15am,Herd of Buffalo on the move,"""Moving towards the river."" H4-1, 11.4km from the H12 bridge  towards Skukuza",5/5,Izelle,"Nov 28, 2023 · 9:08 AM UTC",Nov 28
9:25am,3 Wild Dog sleeping,"S76, 700m from H4-1, W entrance Near Skukuza",5/5,Izelle,"Nov 28, 2023 · 9:08 AM UTC",Nov 28
10:15am,3 Lion stationary,"""Males."" H4-1, 3.2km from H1-2 Near Skukuza",5/5,Izelle,"Nov 28, 2023 · 9:08 AM UTC",Nov 28
7:03am,3 Lion sleeping,"""There is 1 big male and 2 females lying under a tree."" H4-1, 3.4km E of H1-2 Near Skukuza",5/5,WildlifeM,"Nov 28, 2023 · 8:59 AM UTC",Nov 28
10:44am,5 Spotted Hyena stationary,"S25, just E of S26 Near Crocodile Bridge",5/5,Marie and Hendrik,"Nov 28, 2023 · 8:54 AM UTC",Nov 28
7:40am,3 Wild Dog stationary,"""All three are calling for other wild dogs. They seem lost."" S76, 450m from H4-1, E entrance Near Skukuza",5/5,Ossendryver_Family,"Nov 28, 2023 · 8:47 AM UTC",Nov 28
8:37am,1 Lion stationary,"H4-1, 7.8km W of H12 Near Skukuza",1/5,Ossendryver_Family,"Nov 28, 2023 · 8:46 AM UTC",Nov 28
8:42am,3 Lion stationary,"H4-1, 3.4km from H1-2 Near Skukuza",4/5,Ossendryver_Family,"Nov 28, 2023 · 8:46 AM UTC",Nov 28
10:25am,5 Spotted Hyena playing,"""They are also drinking water."" S25, just E of S26 Near Crocodile Bridge",5/5,Marie and Hendrik,"Nov 28, 2023 · 8:34 AM UTC",Nov 28
10:08am,Herd of Buffalo stationary,"S26, 800m NW of S108 Near Crocodile Bridge",5/5,Marie and Hendrik,"Nov 28, 2023 · 8:18 AM UTC",Nov 28
8:10am,1 Lion stationary,"""On the corner of the lookout loop onto the riverbed."" S118, 5km from H3 Near Malelane",4/5,Jesswoollam,"Nov 28, 2023 · 8:04 AM UTC",Nov 28
9:15am,Herd of Elephant sleeping,"""Having a mid-morning nap."" S83, 3km from H1-2, S entrance Near Skukuza",5/5,Frannie - Thula Seats Transfers and Tours,"Nov 28, 2023 · 7:55 AM UTC",Nov 28
8:31am,7 Warthog stationary,"""Lots of babies."" S25, 4.5km E of S119 Near Malelane",4/5,stefdeyou,"Nov 28, 2023 · 6:39 AM UTC",Nov 28
8:17am,20 plus Elephant on the move,"S113, just near S23 Near Skukuza",5/5,Evv,"Nov 28, 2023 · 6:39 AM UTC",Nov 28
7:00am,1 Leopard on the move,"""Update: It went into the bush. No visual."" S114, at the S119 junction Near Malelane",0/5,Sune’,"Nov 28, 2023 · 6:25 AM UTC",Nov 28
5:25am,2 Cheetah on the move,"""Brothers."" S1, at the Mashukele River Near Phabeni",5/5,Christopher Tosi -#86Daysinkruger,"Nov 28, 2023 · 6:21 AM UTC",Nov 28
7:15am,1 Leopard on the move,"""A male, went underneath the bridge."" H11, at the Nwaswitshaka River Bridge Near Skukuza",5/5,Christopher Tosi -#86Daysinkruger,"Nov 28, 2023 · 6:21 AM UTC",Nov 28
7:43am,1 Lion sleeping,"""In the riverbed."" H4-1, 13km from Skukuza",3/5,Birgit,"Nov 28, 2023 · 5:55 AM UTC",Nov 28
7:11am,1 Hippopotamus stationary,"At the Nyamundwa Dam, off S1 Near Phabeni",4/5,Rossi_ZA,"Nov 28, 2023 · 5:43 AM UTC",Nov 28
6:00am,4 Lion stationary,"H3, at the Matjulu River Bridge Near Malelane",2/5,stefdeyou,"Nov 28, 2023 · 4:49 AM UTC",Nov 28
5:55am,1 Leopard sleeping,"""On top of a rock."" S114, at the S119 junction Near Malelane",5/5,TWF,"Nov 28, 2023 · 4:49 AM UTC",Nov 28
5:30am,5 Lion on the move,"""Walking west along the road. One is limping."" S110 gravel, close to H3 Near Berg en Dal",5/5,Erland,"Nov 28, 2023 · 4:34 AM UTC",Nov 28
3:33pm,1 Spotted hyena stationary,"H3, at the Matjulu River Bridge Near Malelane",5/5,WildlifeM,"Nov 27, 2023 · 1:39 PM UTC",Nov 27
7:12am,1 Cheetah stationary,"""Next to the road. Has been here for 10 minutes. The third cheetah has lost touch with the other two."" H4-5, 200m N of the S28, S entrance Near Crocodile Bridge",5/5,Barry,"Nov 27, 2023 · 11:37 AM UTC",Nov 27
7:00am,2 Cheetahs stationary,"""Quite a distant visual, 2/5 without binos and 5/5 with binos."" H4-2, 500m S of S25 Near Crocodile Bridge",5/5,Barry,"Nov 27, 2023 · 11:37 AM UTC",Nov 27
12:27pm,1 Leopard on the move,"""It was close, then went stationary far in."" S114, 2.3km from H3 Near Malelane",5/5,Ossendryver_Family,"Nov 27, 2023 · 11:12 AM UTC",Nov 27
12:55pm,2 Leopards stationary,"S114, 2.3km from H3 Near Malelane",1/5,Ossendryver_Family,"Nov 27, 2023 · 11:11 AM UTC",Nov 27
12:35pm,50 plus Buffalo stationary,"S28, 3.8km N of S137 Near Lower Sabie",5/5,Colleencoetzer,"Nov 27, 2023 · 11:10 AM UTC",Nov 27
12:27pm,1 Leopard on the move,"""It was close, then went stationary far in."" S114, 2.3km from H3 Near Malelane",1/5,Ossendryver_Family,"Nov 27, 2023 · 11:10 AM UTC",Nov 27
12:55pm,2 Leopard stationary,"S114, 2.3km from H3 Near Malelane",1/5,Ossendryver_Family,"Nov 27, 2023 · 11:10 AM UTC",Nov 27
12:26pm,2 Leopard stationary,"S114, 2.3km from H3 Near Malelane",3/5,Ebrahim,"Nov 27, 2023 · 11:01 AM UTC",Nov 27
9:53am,1 Spotted Hyena on the move,"""On the road, in the 2nd detour from Lower Sabie side."" H4-1, 5.3km N of the Lubyelubye River Bridge",5/5,Barry,"Nov 27, 2023 · 10:38 AM UTC",Nov 27
10:06am,6 Lions stationary,"""In the riverbed, 300m from the bridge. Visibility is 1/5 without binoculars. Clear visual but very distant."" H4-1, 200m N of S21 Near Lower Sabie",1/5,Barry,"Nov 27, 2023 · 10:35 AM UTC",Nov 27
10:51am,4 Lion hunting,"""In the ravine, in the shade on the east side."" H4-1, 4.2km N of Nkuhku Picnic Spot Near Skukuza",5/5,Barry,"Nov 27, 2023 · 10:30 AM UTC",Nov 27
10:06am,6 Lion stationary,"""In the riverbed, 300m from the bridge. Visibility is 1/5 without binoculars. Clear visual but very distant."" H4-1, 200m N of S21 Near Lower Sabie",1/5,Barry,"Nov 27, 2023 · 10:30 AM UTC",Nov 27
11:07am,4 Lion stationary,"S25, 5.4km E of S26 Near Crocodile Bridge",4/5,Sliprat,"Nov 27, 2023 · 9:58 AM UTC",Nov 27
9:51am,20 plus Buffalo stationary,"""Standing in the way."" H4-1, 4.1km E of H1-2 Near Skukuza",5/5,Mednor,"Nov 27, 2023 · 9:58 AM UTC",Nov 27
6:14am,1 Leopard on the move,"""Crossing the road and wandering around."" H4-1, 3.8km S of Nkuhlu Picnic spot Near Lower Sabie",5/5,SebastianLare4802,"Nov 27, 2023 · 9:58 AM UTC",Nov 27
8:43am,10 Buffalo on the move,"""Going to Sabie River to drink."" H11, at the paul Kruger Gate Near Paul Kruger Gate",2/5,Mednor,"Nov 27, 2023 · 9:43 AM UTC",Nov 27
8:07am,2 Buffalo crossed road,"S25, just before S26 junction Near Crocodile Bridge",5/5,Sarahxman,"Nov 27, 2023 · 9:43 AM UTC",Nov 27
7:12am,3 Lion stationary,"""In a small riverbed. They are lying down, but very alert with heads raised all the time. Reacting to sounds and movements."" H4-1, 3.5km E of H12 Near Skukuza",4/5,Tienbierpanter,"Nov 27, 2023 · 9:42 AM UTC",Nov 27
7:06am,4 Wild Dog stationary,"H1-1, 1.1km W of S66 Near Skukuza",2/5,Ernst_Safari,"Nov 27, 2023 · 9:42 AM UTC",Nov 27
10:41am,1 Giraffe stationary,"S1, 1.9km W of S65 Near Skukuza",3/5,WildlifeM,"Nov 27, 2023 · 9:24 AM UTC",Nov 27
9:53am,1 Spotted Hyena crossed road,"S114, 2.3km from H3 Near Malelane",5/5,Ossendryver_Family,"Nov 27, 2023 · 9:24 AM UTC",Nov 27
9:01am,1 Leopard tortoise drinking,"S110 tar, 1.4km from H3 Near Malelane",5/5,Ossendryver_Family,"Nov 27, 2023 · 9:24 AM UTC",Nov 27
10:45am,Pack of Wild Dog stationary,"""On both sides of the road."" S25, 1km W of S26 Near Crocodile Bridge",5/5,Ebrahim,"Nov 27, 2023 · 9:10 AM UTC",Nov 27
